timestamp,frequency_GHz,phase_deg
2026-03-13T00:15:03.848248,0.6100502512562814,0.0
2026-03-13T00:15:03.848248,0.6246231155778894,0.0
2026-03-13T00:15:03.848248,0.6391959798994975,0.0
2026-03-13T00:15:03.848248,0.6537688442211055,0.0
2026-03-13T00:15:03.848248,0.6683417085427136,0.0
2026-03-13T00:15:03.848248,0.6829145728643216,0.0
2026-03-13T00:15:03.848248,0.6974874371859296,0.0
2026-03-13T00:15:03.848248,0.7120603015075376,0.0
2026-03-13T00:15:03.848248,0.7266331658291457,0.0
2026-03-13T00:15:03.848248,0.7412060301507537,0.0
2026-03-13T00:15:03.848248,0.7557788944723618,0.0
2026-03-13T00:15:03.848248,0.7703517587939698,0.0
2026-03-13T00:15:03.848248,0.7849246231155779,0.0
2026-03-13T00:15:03.848248,0.799497487437186,0.0
2026-03-13T00:15:03.848248,0.8140703517587939,0.0
2026-03-13T00:15:03.848248,0.828643216080402,0.0
2026-03-13T00:15:03.848248,0.84321608040201,0.0
2026-03-13T00:15:03.848248,0.8577889447236181,0.0
2026-03-13T00:15:03.848248,0.8723618090452261,0.0
2026-03-13T00:15:03.848248,0.8869346733668342,0.0
2026-03-13T00:15:03.848248,0.9015075376884422,0.0
2026-03-13T00:15:03.848248,0.9160804020100503,0.0
2026-03-13T00:15:03.848248,0.9306532663316582,0.0
2026-03-13T00:15:03.848248,0.9452261306532663,0.0
2026-03-13T00:15:03.848248,0.9597989949748743,0.0
2026-03-13T00:15:03.848248,0.9743718592964824,0.0
2026-03-13T00:15:03.848248,0.9889447236180904,0.0
2026-03-13T00:15:03.848248,1.0035175879396985,0.0
2026-03-13T00:15:03.848248,1.0180904522613066,0.0
2026-03-13T00:15:03.848248,1.0326633165829147,0.0
2026-03-13T00:15:03.848248,1.0472361809045228,0.0
2026-03-13T00:15:03.848248,1.0618090452261306,0.0
2026-03-13T00:15:03.848248,1.0763819095477387,0.0
2026-03-13T00:15:03.848248,1.0909547738693468,0.0
2026-03-13T00:15:03.848248,1.105527638190955,0.0
2026-03-13T00:15:03.848248,1.120100502512563,0.0
2026-03-13T00:15:03.848248,1.1346733668341709,0.0
2026-03-13T00:15:03.848248,1.149246231155779,0.0
2026-03-13T00:15:03.848248,1.163819095477387,0.0
2026-03-13T00:15:03.848248,1.1783919597989951,0.0
2026-03-13T00:15:03.848248,1.192964824120603,0.0
2026-03-13T00:15:03.848248,1.207537688442211,0.0
2026-03-13T00:15:03.848248,1.2221105527638192,0.0
2026-03-13T00:15:03.848248,1.2366834170854273,0.0
2026-03-13T00:15:03.848248,1.2512562814070352,0.0
2026-03-13T00:15:03.848248,1.2658291457286432,0.0
2026-03-13T00:15:03.848248,1.2804020100502513,0.0
2026-03-13T00:15:03.848248,1.2949748743718594,0.0
2026-03-13T00:15:03.848248,1.3095477386934675,0.0
2026-03-13T00:15:03.848248,1.3241206030150754,0.0
2026-03-13T00:15:03.848248,1.3386934673366835,0.0
2026-03-13T00:15:03.848248,1.3532663316582916,0.0
2026-03-13T00:15:03.848248,1.3678391959798997,0.0
2026-03-13T00:15:03.848248,1.3824120603015075,0.0
2026-03-13T00:15:03.848248,1.3969849246231156,0.0
2026-03-13T00:15:03.848248,1.4115577889447237,0.0
2026-03-13T00:15:03.848248,1.4261306532663318,0.0
2026-03-13T00:15:03.848248,1.4407035175879397,0.0
2026-03-13T00:15:03.848248,1.4552763819095478,0.0
2026-03-13T00:15:03.848248,1.4698492462311559,0.0
2026-03-13T00:15:03.848248,1.484422110552764,0.0
2026-03-13T00:15:03.848248,1.498994974874372,0.0
2026-03-13T00:15:03.848248,1.51356783919598,0.0
2026-03-13T00:15:03.848248,1.528140703517588,0.0
2026-03-13T00:15:03.848248,1.542713567839196,0.0
2026-03-13T00:15:03.848248,1.5572864321608042,0.0
2026-03-13T00:15:03.848248,1.571859296482412,0.0
2026-03-13T00:15:03.848248,1.5864321608040202,0.0
2026-03-13T00:15:03.848248,1.6010050251256283,0.0
2026-03-13T00:15:03.848248,1.6155778894472363,0.0
2026-03-13T00:15:03.848248,1.6301507537688442,0.0
2026-03-13T00:15:03.848248,1.6447236180904523,0.0
2026-03-13T00:15:03.848248,1.6592964824120604,0.0
2026-03-13T00:15:03.848248,1.6738693467336685,0.0
2026-03-13T00:15:03.848248,1.6884422110552764,0.0
2026-03-13T00:15:03.848248,1.7030150753768845,0.0
2026-03-13T00:15:03.848248,1.7175879396984925,0.0
2026-03-13T00:15:03.848248,1.7321608040201006,0.0
2026-03-13T00:15:03.848248,1.7467336683417087,0.0
2026-03-13T00:15:03.848248,1.7613065326633166,0.0
2026-03-13T00:15:03.848248,1.7758793969849247,0.0
2026-03-13T00:15:03.848248,1.7904522613065328,0.0
2026-03-13T00:15:03.848248,1.8050251256281409,0.0
2026-03-13T00:15:03.848248,1.8195979899497488,0.0
2026-03-13T00:15:03.848248,1.8341708542713568,0.0
2026-03-13T00:15:03.848248,1.848743718592965,0.0
2026-03-13T00:15:03.848248,1.863316582914573,0.0
2026-03-13T00:15:03.848248,1.877889447236181,0.0
2026-03-13T00:15:03.848248,1.892462311557789,0.0
2026-03-13T00:15:03.848248,1.907035175879397,0.0
2026-03-13T00:15:03.848248,1.9216080402010052,0.0
2026-03-13T00:15:03.848248,1.936180904522613,0.0
2026-03-13T00:15:03.848248,1.9507537688442211,0.0
2026-03-13T00:15:03.848248,1.9653266331658292,0.0
2026-03-13T00:15:03.848248,1.9798994974874373,0.0
2026-03-13T00:15:03.848248,1.9944723618090454,0.0
2026-03-13T00:15:03.848248,2.0090452261306533,0.0
2026-03-13T00:15:03.848248,2.023618090452261,0.0
2026-03-13T00:15:03.848248,2.0381909547738695,0.0
2026-03-13T00:15:03.848248,2.0527638190954773,0.0
2026-03-13T00:15:03.848248,2.067336683417085,0.0
2026-03-13T00:15:03.848248,2.0819095477386935,0.0
2026-03-13T00:15:03.848248,2.0964824120603014,0.0
2026-03-13T00:15:03.848248,2.1110552763819097,0.0
2026-03-13T00:15:03.848248,2.1256281407035176,0.0
2026-03-13T00:15:03.848248,2.140201005025126,0.0
2026-03-13T00:15:03.848248,2.1547738693467338,0.0
2026-03-13T00:15:03.848248,2.1693467336683416,0.0
2026-03-13T00:15:03.848248,2.18391959798995,0.0
2026-03-13T00:15:03.848248,2.198492462311558,0.0
2026-03-13T00:15:03.848248,2.213065326633166,0.0
2026-03-13T00:15:03.848248,2.227638190954774,0.0
2026-03-13T00:15:03.848248,2.242211055276382,0.0
2026-03-13T00:15:03.848248,2.25678391959799,0.0
2026-03-13T00:15:03.848248,2.271356783919598,0.0
2026-03-13T00:15:03.848248,2.285929648241206,0.0
2026-03-13T00:15:03.848248,2.3005025125628142,0.0
2026-03-13T00:15:03.848248,2.315075376884422,0.0
2026-03-13T00:15:03.848248,2.3296482412060304,0.0
2026-03-13T00:15:03.848248,2.3442211055276383,0.0
2026-03-13T00:15:03.848248,2.358793969849246,0.0
2026-03-13T00:15:03.848248,2.3733668341708545,0.0
2026-03-13T00:15:03.848248,2.3879396984924623,0.0
2026-03-13T00:15:03.848248,2.40251256281407,0.0
2026-03-13T00:15:03.848248,2.4170854271356785,0.0
2026-03-13T00:15:03.848248,2.4316582914572864,0.0
2026-03-13T00:15:03.848248,2.4462311557788947,0.0
2026-03-13T00:15:03.848248,2.4608040201005026,0.0
2026-03-13T00:15:03.848248,2.4753768844221105,0.0
2026-03-13T00:15:03.848248,2.4899497487437188,0.0
2026-03-13T00:15:03.848248,2.5045226130653266,0.0
2026-03-13T00:15:03.848248,2.519095477386935,0.0
2026-03-13T00:15:03.848248,2.533668341708543,0.0
2026-03-13T00:15:03.848248,2.5482412060301507,0.0
2026-03-13T00:15:03.848248,2.562814070351759,0.0
2026-03-13T00:15:03.848248,2.577386934673367,0.0
2026-03-13T00:15:03.848248,2.5919597989949748,0.0
2026-03-13T00:15:03.848248,2.606532663316583,0.0
2026-03-13T00:15:03.848248,2.621105527638191,0.0
2026-03-13T00:15:03.848248,2.6356783919597992,0.0
2026-03-13T00:15:03.848248,2.650251256281407,0.0
2026-03-13T00:15:03.848248,2.664824120603015,0.0
2026-03-13T00:15:03.848248,2.6793969849246233,0.0
2026-03-13T00:15:03.848248,2.693969849246231,0.0
2026-03-13T00:15:03.848248,2.7085427135678395,0.0
2026-03-13T00:15:03.848248,2.7231155778894474,0.0
2026-03-13T00:15:03.848248,2.7376884422110552,0.0
2026-03-13T00:15:03.848248,2.7522613065326635,0.0
2026-03-13T00:15:03.848248,2.7668341708542714,0.0
2026-03-13T00:15:03.848248,2.7814070351758793,0.0
2026-03-13T00:15:03.848248,2.7959798994974876,0.0
2026-03-13T00:15:03.848248,2.8105527638190955,0.0
2026-03-13T00:15:03.848248,2.825125628140704,0.0
2026-03-13T00:15:03.848248,2.8396984924623117,0.0
2026-03-13T00:15:03.848248,2.8542713567839195,0.0
2026-03-13T00:15:03.848248,2.868844221105528,0.0
2026-03-13T00:15:03.848248,2.8834170854271357,0.0
2026-03-13T00:15:03.848248,2.897989949748744,0.0
2026-03-13T00:15:03.848248,2.912562814070352,0.0
2026-03-13T00:15:03.848248,2.9271356783919598,0.0
2026-03-13T00:15:03.848248,2.941708542713568,0.0
2026-03-13T00:15:03.848248,2.956281407035176,0.0
2026-03-13T00:15:03.848248,2.970854271356784,0.0
2026-03-13T00:15:03.848248,2.985427135678392,0.0
2026-03-13T00:15:03.848248,3.0,0.0
